Index|Label|First piece|Gold|Prediction
57|0|Google Lowers Its IPO Price Range SAN JOSE, Calif. - In a sign that|Google Inc.'s initial public offering isn't as popular as expected, the company lowered its estimated price range to between \$85 and \$95 per share, down from the earlier prediction of \$108 and \$135 per share...|the Internet boom is cooling, Google, the search engine company, said on Friday that it had lowered the price range for its initial public offering to $85 to $95 a share, down from $108 to $135. The company said it expected to raise between $1.7 billion and $1.95 billion in the offering, which is expected to be priced on Wednesday. The company said it had sold 28.5 million shares, or 2.8 percent of the company,
58|3|Flying Cars Reportedly Still Decades Away (AP) AP - It's|a frustrated commuter's escapist fantasy: literally lifting your car out of a clogged highway and soaring through the skies, landing just in time to motor into your driveway.|"been more than a decade since the first flying car was unveiled, and the vehicles are still not ready for prime time. The first flying car was unveiled in 2003 by Martin Aircraft Co. of New Zealand, which has since sold more than 100 of the vehicles. But the company's chief executive, Peter Coker, said the vehicles are still not ready for prime time. ""We're still in the development phase,"" he said. ""We're not ready to sell them yet."" The"
59|0|Bush, Kerry Bow to McCain's Wishes on Ads NEW YORK - President Bush and Sen. John Kerry|bowed to the wishes of popular maverick John McCain on Thursday, as the president embraced the Republican senator's legal fight against big-money special interest groups airing negative ads and the Democratic nominee scrapped a commercial that featured McCain...|, the Democratic presidential nominee, agreed to abide by a request from Sen. John McCain, the Republican presidential nominee, to refrain from running television ads in the final days of the campaign. The agreement was reached in a conference call with the three candidates and their top advisers on Wednesday, according to a person familiar with the discussion. The person spoke on condition of anonymity because the call was private. The agreement was reached after Mr. Bush and Mr. Kerry, the Democratic nominee, agreed to stop running ads
60|2|Stocks Dip on Consumer Income Report News (AP) AP - An unsettling report on|consumer incomes set off a spate of profit-taking on Wall Street Monday as investors worried that a tepid economy would erode companies' third-quarter earnings. Another drop in oil prices failed to shake the gloom from the market.|consumer income sent stocks lower on Wall Street Wednesday, with the Dow Jones industrial average falling more than 100 points. The Dow fell 101.31 points, or 0.8 percent, to 12,712.52. The Standard & Poor's 500 index fell 8.58 points, or 0.7 percent, to 1,366.68. The Nasdaq composite index fell 10.45 points, or 0.4 percent, to 2,
61|2|HP to tempt holiday shoppers with sights and sounds The computer-hardware|giant, best known for products such as PCs and printers, on Friday laid out its plan to become a brand-name in consumer electronics products such as flat-screen TVs, music players and the devices that move content between them.|maker is hoping to lure shoppers to its stores with a new holiday marketing campaign that will feature a 3D hologram of a Santa Claus character. The campaign, which will run from Nov. 1 through Dec. 31, will include in-store displays, a website and a mobile app. The campaign will be supported by a $10 million marketing budget, according to HP. The campaign will feature a 3D hologram of a Santa Claus character that will appear in HP stores and on
62|1|Emmons loses gold medal after aiming at wrong target American|shooter Matt Emmons fired at the wrong target on his final shot Sunday, blowing a commanding lead in the Olympic 50-meter three-position rifle event and allowing Jia Zhanbo of China to take the gold.|swimmer Caeleb Dressel has lost his gold medal in the men's 100m freestyle after aiming at the wrong target during the final. The 24-year-old was disqualified after he was found to have aimed at the wrong lane during the final in Tokyo. Dressel, who won the 100m freestyle at the 2016 Rio Olympics, was aiming at the lane of American swimmer Michael Andrew, who finished fourth in the final. Dressel was disqualified after the
63|0|Maddux Wins No. 302, Baker Wins No. 1,000 Greg Maddux pitched the Chicago Cubs|into the lead in the NL wild-card race and gave Dusty Baker a win to remember. Maddux threw seven shutout innings for his 302nd career win, Baker got his 1,000th victory as a manager and Chicago beat the Montreal Expos 5-2 on Monday night...|to a 2-1 victory over the Atlanta Braves on Sunday, winning his 302nd career game and giving the Braves their first loss in 11 games. Maddux, who has won 15 consecutive decisions, is the first pitcher to win 300 games with two teams. He joined the Cubs last year after 13 seasons with the Braves. Maddux, who is 13-2 with a 2.29 earned-run average this season, is 302-145 with a
64|2|Productivity Growth Slowest in 2 Years (AP) AP - The|productivity of America's workers grew at a 1.8 percent annual rate in the third quarter, the slowest pace in nearly two years, the government reported Tuesday.|U.S. economy grew at its slowest pace in two years in the first quarter, as the effects of the partial government shutdown and a global trade war weighed on the economy. The Commerce Department said Friday that the gross domestic product grew at an annual rate of 3.2 percent in the first quarter, down from 2.9 percent in the fourth quarter. The first-quarter growth was the slowest since the first quarter of 2016, when the economy grew at a 0.
65|3|One in four servers to run Linux by 2008 In a report, the research|firm painted a bright future for the open source operating system, claiming that shipments of servers running Linux -- and revenues from those shipments -- will rise significantly over the next five years.|firm IDC predicts that Linux will be the most popular operating system for servers by 2008. The report, which is based on interviews with 1,000 IT managers, says that Linux will be used on 25 percent of servers by 2008, up from 15 percent in 2004. The report also says that Linux will be used on 50 percent of servers in the Asia-Pacific region by 2008, up from 30 percent in 2004. The report says
66|1|Defrocked Priest Gets Suspended Sentence for|Marathon Attack A defrocked Irish priest who attacked the leader during yesterdays Olympic marathon was given a one year suspended sentence in Athens today.|"Sex Abuse
            CONTINUATION: A defrocked priest who admitted to sexually abusing a 12-year-old boy was sentenced to 10 years in prison on Friday, a sentence that was far less than the 30 years he faced under a plea deal. The sentence was handed down by a judge in the town of Brescia, in northern Italy, where the priest, Giancarlo Costa, was convicted of sexually abusing a boy who was a member of his parish. The boy, who"
