Index|Label|First piece|Gold|Prediction
669|0|Putin Responds to Terror The|Russian president puts some blame on his international critics -- and supports president Bush|"Russian president, Vladimir Putin, has responded to the terrorist attacks in Paris. He said that the attacks were ""a direct consequence of the aggressive policy of the West."" Putin also said that the West should not be surprised by the attacks, as they have been ""carrying out a policy of aggression against Russia for a long time."" Putin's comments come after the attacks in Paris, which killed at least 129 people and injured hundreds more. The attacks were carried out by a group of Islamic State militants"
670|0|Cheney: Kerry 'Wrong Choice' for President (AP) AP - Vice President Dick|"Cheney said Tuesday that the nation faces the threat of another terrorist attack if voters make the ""wrong choice"" on Election Day, suggesting that Sen. John Kerry would follow a pre-Sept. 11 policy of reacting defensively."|"Cheney said Thursday that Sen. John Kerry is the wrong choice for president, and he accused the Massachusetts Democrat of being a ""flip-flopper"" on issues from taxes to the war on terrorism. ""I think he's wrong for the country,"" Cheney said in an interview with The Associated Press. ""I think he's wrong for the country because he's wrong on the issues. He's wrong on the war on terror. He's wrong on the economy. He's wrong on taxes. He"
671|1|Cubs, Marlins to make up Frances series with two|doubleheaders The Chicago Cubs and Florida Marlins will play two doubleheaders to make up the three-game series that was wiped out last weekend in Miami by Hurricane Frances.|"doubleheaders
            INSTRUCTION: The Chicago Cubs and Miami Marlins will play two doubleheaders to complete the 2020 season, Major League Baseball announced on Friday. The first doubleheader will be played on July 24 and 25, and the second on July 27 and 28. The games will be played at Marlins Park in Miami. The Cubs and Marlins were scheduled to play a three-game series in Miami from July 24-26, but the series was postponed on July 22"
672|3|The Bahamas - the real medal winner|of the Athens Olympics A different way of calculating the medal standings brings some interesting results.|"INSTRUCTION: The Bahamas - the real medal winner
            ANSWER: The Bahamas - the real medal winner
            BEGINNING: The Bahamas - the real medal winner
            INSTRUCTION: The Bahamas - the real medal winner
            ANSWER: The Bahamas - the real medal winner
            BEGINNING: The Bahamas - the real medal winner
            INSTRUCTION: The Bahamas - the real medal winner
            ANSWER: The Bahamas - the real medal winner
            BEGINNING"
673|1|Eriksson doesn #39;t feel any extra pressure following scandal|NEWCASTLE, England (AP) - England coach Sven-Goran Eriksson said Tuesday he isn #39;t under any extra pressure in the aftermath of a scandal that damaged the Football Association #39;s reputation.|"INSTRUCTION: Eriksson doesn #39;t feel any extra pressure following scandal
            END: Eriksson doesn #39;t feel any extra pressure following scandal
            BEGINNING: Eriksson doesn #39;t feel any extra pressure following scandal
            INSTRUCTION: Eriksson doesn #39;t feel any extra pressure following scandal
            END: Eriksson doesn #39;t feel any extra pressure following scandal
            BEGINNING: Eriksson doesn #39;t feel any extra pressure following scandal"
674|1|Marlins Streak By Mets A four-day|layoff fails to cool off the Marlins, who extend their winning streak to eight games by beating the Mets, 7-3.|streak of victories by the Florida Marlins over the New York Mets has ended, but the Mets are still in first place in the National League East Division. The Mets won 4-3 in 10 innings on Tuesday night, ending the Marlins' streak of 10 consecutive victories. The Mets have won 10 of their last 11 games. The Marlins have won 10 of their last 12 games. The Mets have won 10 of their last 12 games. The Marlins have won
675|0|Nepal rejects UN mediation Nepalese Prime Minister has|rejected the UN offer of mediating in talks with Maoist rebels. But Sher Bahadur Deuba has not ruled out an expanded role for India to resolve the conflict in the Himalayan kingdom.|rejected a UN proposal to mediate between the government and the Maoist rebels. The Maoists have been fighting the government for more than a decade. The rebels have been demanding a new constitution and an end to the monarchy. The government has been trying to negotiate with the Maoists, but the talks have been unsuccessful. The UN has been trying to mediate between the two sides, but the Maoists have rejected the proposal. The UN has said that it will continue to try to mediate between
676|1|Bryant Prosecutors Question Defense DNA Evidence  DENVER (Reuters) -|Prosecutors in the rape case against  U.S. basketball star Kobe Bryant are questioning the validity  of DNA evidence crucial to the defense's case, saying data  appeared to have been manipulated and might have to be thrown  out.|"Prosecutors in the murder trial of former Colorado football star
            RONALD BRYANT questioned the reliability of DNA evidence used by the defense to
            support their theory that Bryant was not the killer of his wife, who was shot to
            death in their Denver home in 2008.  The defense has argued that the DNA evidence
            linking Bryant to the crime was unreliable because it was collected from a
            cigarette butt found in the home.  Prosecutors questioned the"
677|2|Mortgage Rates Across the US Climb|Mortgage rates around the country went up this week, although 30-year mortgages still were below 6 percent for a sixth straight week.|INSTRUCTION: The Federal Reserve has raised interest rates by 0.25% in an effort to control inflation. This has caused mortgage rates to rise across the US. In this instance, we will look at the impact of this on the housing market in the US. We will look at the impact on the housing market in the US. We will look at the impact on the housing market in the US. We will look at the impact on the housing market in the US. We will
678|1|Germany Cedes 2006 Cup Honor to Brazil (AP) AP -|Germany declined the chance to play in the opening game of the 2006 World Cup, with the host nation ceding the honor to Brazil, the 2002 champion.|"Sports
            BEGINNING: Germany Cedes 2006 Cup Honor to Brazil (AP) AP - Sports
            BEGINNING: Germany Cedes 2006 Cup Honor to Brazil (AP) AP - Sports
            BEGINNING: Germany Cedes 2006 Cup Honor to Brazil (AP) AP - Sports
            BEGINNING: Germany Cedes 2006 Cup Honor to Brazil (AP) AP - Sports
            BEGINNING: Germany Cedes 2006 Cup Honor to Brazil"
